,State,Year,Month,Crime Description,Crime Count
4368,Madhya Pradesh,2022,8,ARSON,2.0
4369,Madhya Pradesh,2022,9,ARSON,4.0
4370,Madhya Pradesh,2022,12,ARSON,1.0
4371,Madhya Pradesh,2023,3,ARSON,1.0
4372,Madhya Pradesh,2023,4,ARSON,2.0
4373,Madhya Pradesh,2023,5,ARSON,1.0
4374,Madhya Pradesh,2023,6,ARSON,2.0
4375,Madhya Pradesh,2023,7,ARSON,1.0
4376,Madhya Pradesh,2023,9,ARSON,1.0
4377,Madhya Pradesh,2023,11,ARSON,1.0
4378,Madhya Pradesh,2023,12,ARSON,3.0
4379,Madhya Pradesh,2020,1,ASSAULT,3.0
4380,Madhya Pradesh,2020,3,ASSAULT,1.0
4381,Madhya Pradesh,2020,4,ASSAULT,3.0
4382,Madhya Pradesh,2020,6,ASSAULT,2.0
4383,Madhya Pradesh,2020,7,ASSAULT,4.0
4384,Madhya Pradesh,2020,8,ASSAULT,3.0
4385,Madhya Pradesh,2020,9,ASSAULT,1.0
4386,Madhya Pradesh,2020,10,ASSAULT,3.0
4387,Madhya Pradesh,2020,11,ASSAULT,1.0
4388,Madhya Pradesh,2020,12,ASSAULT,2.0
4389,Madhya Pradesh,2021,6,ASSAULT,1.0
4390,Madhya Pradesh,2021,7,ASSAULT,4.0
4391,Madhya Pradesh,2021,9,ASSAULT,1.0
4392,Madhya Pradesh,2021,10,ASSAULT,5.0
4393,Madhya Pradesh,2021,12,ASSAULT,3.0
4394,Madhya Pradesh,2022,1,ASSAULT,2.0
4395,Madhya Pradesh,2022,5,ASSAULT,2.0
4396,Madhya Pradesh,2022,7,ASSAULT,3.0
4397,Madhya Pradesh,2022,8,ASSAULT,1.0
4398,Madhya Pradesh,2022,9,ASSAULT,2.0
4399,Madhya Pradesh,2022,11,ASSAULT,3.0
4400,Madhya Pradesh,2022,12,ASSAULT,2.0
4401,Madhya Pradesh,2023,3,ASSAULT,3.0
4402,Madhya Pradesh,2023,4,ASSAULT,3.0
4403,Madhya Pradesh,2023,6,ASSAULT,1.0
4404,Madhya Pradesh,2023,7,ASSAULT,1.0
4405,Madhya Pradesh,2023,8,ASSAULT,1.0
4406,Madhya Pradesh,2023,9,ASSAULT,2.0
4407,Madhya Pradesh,2023,10,ASSAULT,3.0
4408,Madhya Pradesh,2023,11,ASSAULT,2.0
4409,Madhya Pradesh,2023,12,ASSAULT,3.0
4410,Madhya Pradesh,2020,1,BURGLARY,2.0
4411,Madhya Pradesh,2020,3,BURGLARY,3.0
4412,Madhya Pradesh,2020,5,BURGLARY,1.0
4413,Madhya Pradesh,2020,6,BURGLARY,2.0
4414,Madhya Pradesh,2020,8,BURGLARY,3.0
4415,Madhya Pradesh,2020,11,BURGLARY,2.0
4416,Madhya Pradesh,2020,12,BURGLARY,1.0
4417,Madhya Pradesh,2021,1,BURGLARY,3.0
4418,Madhya Pradesh,2021,4,BURGLARY,1.0
4419,Madhya Pradesh,2021,6,BURGLARY,4.0
4420,Madhya Pradesh,2021,7,BURGLARY,1.0
4421,Madhya Pradesh,2021,8,BURGLARY,1.0
4422,Madhya Pradesh,2021,9,BURGLARY,1.0
4423,Madhya Pradesh,2021,10,BURGLARY,2.0
4424,Madhya Pradesh,2021,11,BURGLARY,1.0
4425,Madhya Pradesh,2021,12,BURGLARY,1.0
4426,Madhya Pradesh,2022,2,BURGLARY,1.0
4427,Madhya Pradesh,2022,4,BURGLARY,1.0
4428,Madhya Pradesh,2022,5,BURGLARY,2.0
4429,Madhya Pradesh,2022,9,BURGLARY,2.0
4430,Madhya Pradesh,2022,10,BURGLARY,1.0
4431,Madhya Pradesh,2022,12,BURGLARY,2.0
4432,Madhya Pradesh,2023,3,BURGLARY,1.0
4433,Madhya Pradesh,2023,5,BURGLARY,1.0
4434,Madhya Pradesh,2023,6,BURGLARY,1.0
4435,Madhya Pradesh,2023,7,BURGLARY,2.0
4436,Madhya Pradesh,2023,9,BURGLARY,2.0
4437,Madhya Pradesh,2023,10,BURGLARY,1.0
4438,Madhya Pradesh,2023,12,BURGLARY,1.0
4439,Madhya Pradesh,2020,1,COUNTERFEITING,3.0
4440,Madhya Pradesh,2020,2,COUNTERFEITING,2.0
4441,Madhya Pradesh,2020,3,COUNTERFEITING,1.0
4442,Madhya Pradesh,2020,5,COUNTERFEITING,1.0
4443,Madhya Pradesh,2020,6,COUNTERFEITING,2.0
4444,Madhya Pradesh,2020,7,COUNTERFEITING,2.0
4445,Madhya Pradesh,2021,1,COUNTERFEITING,2.0
4446,Madhya Pradesh,2021,2,COUNTERFEITING,2.0
4447,Madhya Pradesh,2021,3,COUNTERFEITING,1.0
4448,Madhya Pradesh,2021,4,COUNTERFEITING,1.0
4449,Madhya Pradesh,2021,5,COUNTERFEITING,1.0
4450,Madhya Pradesh,2021,6,COUNTERFEITING,4.0
4451,Madhya Pradesh,2021,8,COUNTERFEITING,1.0
4452,Madhya Pradesh,2021,9,COUNTERFEITING,1.0
4453,Madhya Pradesh,2021,10,COUNTERFEITING,1.0
4454,Madhya Pradesh,2021,12,COUNTERFEITING,1.0
4455,Madhya Pradesh,2022,1,COUNTERFEITING,1.0
4456,Madhya Pradesh,2022,2,COUNTERFEITING,4.0
4457,Madhya Pradesh,2022,3,COUNTERFEITING,2.0
4458,Madhya Pradesh,2022,4,COUNTERFEITING,1.0
4459,Madhya Pradesh,2022,9,COUNTERFEITING,1.0
4460,Madhya Pradesh,2022,10,COUNTERFEITING,3.0
4461,Madhya Pradesh,2022,11,COUNTERFEITING,2.0
4462,Madhya Pradesh,2023,1,COUNTERFEITING,1.0
4463,Madhya Pradesh,2023,2,COUNTERFEITING,2.0
4464,Madhya Pradesh,2023,3,COUNTERFEITING,2.0
4465,Madhya Pradesh,2023,5,COUNTERFEITING,1.0
4466,Madhya Pradesh,2023,6,COUNTERFEITING,1.0
4467,Madhya Pradesh,2023,7,COUNTERFEITING,1.0
4468,Madhya Pradesh,2023,8,COUNTERFEITING,1.0
4469,Madhya Pradesh,2023,9,COUNTERFEITING,1.0
4470,Madhya Pradesh,2023,10,COUNTERFEITING,1.0
4471,Madhya Pradesh,2023,12,COUNTERFEITING,2.0
4472,Madhya Pradesh,2020,1,CYBERCRIME,2.0
4473,Madhya Pradesh,2020,4,CYBERCRIME,2.0
4474,Madhya Pradesh,2020,5,CYBERCRIME,1.0
4475,Madhya Pradesh,2020,6,CYBERCRIME,3.0
4476,Madhya Pradesh,2020,7,CYBERCRIME,1.0
4477,Madhya Pradesh,2020,8,CYBERCRIME,1.0
4478,Madhya Pradesh,2020,11,CYBERCRIME,3.0
4479,Madhya Pradesh,2020,12,CYBERCRIME,2.0
4480,Madhya Pradesh,2021,2,CYBERCRIME,3.0
4481,Madhya Pradesh,2021,3,CYBERCRIME,2.0
4482,Madhya Pradesh,2021,4,CYBERCRIME,1.0
4483,Madhya Pradesh,2021,6,CYBERCRIME,1.0
4484,Madhya Pradesh,2021,7,CYBERCRIME,3.0
4485,Madhya Pradesh,2021,9,CYBERCRIME,2.0
4486,Madhya Pradesh,2021,10,CYBERCRIME,1.0
4487,Madhya Pradesh,2021,11,CYBERCRIME,1.0
4488,Madhya Pradesh,2021,12,CYBERCRIME,1.0
4489,Madhya Pradesh,2022,2,CYBERCRIME,1.0
4490,Madhya Pradesh,2022,3,CYBERCRIME,1.0
4491,Madhya Pradesh,2022,4,CYBERCRIME,1.0
4492,Madhya Pradesh,2022,5,CYBERCRIME,2.0
4493,Madhya Pradesh,2022,6,CYBERCRIME,1.0
4494,Madhya Pradesh,2022,7,CYBERCRIME,4.0
4495,Madhya Pradesh,2022,8,CYBERCRIME,1.0
4496,Madhya Pradesh,2022,9,CYBERCRIME,2.0
4497,Madhya Pradesh,2022,10,CYBERCRIME,1.0
4498,Madhya Pradesh,2023,1,CYBERCRIME,1.0
4499,Madhya Pradesh,2023,3,CYBERCRIME,2.0
4500,Madhya Pradesh,2023,6,CYBERCRIME,1.0
4501,Madhya Pradesh,2023,7,CYBERCRIME,1.0
4502,Madhya Pradesh,2023,8,CYBERCRIME,1.0
4503,Madhya Pradesh,2023,10,CYBERCRIME,1.0
4504,Madhya Pradesh,2023,11,CYBERCRIME,2.0
4505,Madhya Pradesh,2023,12,CYBERCRIME,2.0
4506,Madhya Pradesh,2020,1,DOMESTIC VIOLENCE,1.0
4507,Madhya Pradesh,2020,2,DOMESTIC VIOLENCE,2.0
4508,Madhya Pradesh,2020,3,DOMESTIC VIOLENCE,2.0
4509,Madhya Pradesh,2020,4,DOMESTIC VIOLENCE,1.0
4510,Madhya Pradesh,2020,5,DOMESTIC VIOLENCE,2.0
4511,Madhya Pradesh,2020,7,DOMESTIC VIOLENCE,2.0
4512,Madhya Pradesh,2020,8,DOMESTIC VIOLENCE,2.0
4513,Madhya Pradesh,2020,9,DOMESTIC VIOLENCE,1.0
4514,Madhya Pradesh,2020,12,DOMESTIC VIOLENCE,2.0
4515,Madhya Pradesh,2021,1,DOMESTIC VIOLENCE,3.0
4516,Madhya Pradesh,2021,2,DOMESTIC VIOLENCE,4.0
4517,Madhya Pradesh,2021,3,DOMESTIC VIOLENCE,1.0
4518,Madhya Pradesh,2021,5,DOMESTIC VIOLENCE,1.0
4519,Madhya Pradesh,2021,7,DOMESTIC VIOLENCE,2.0
4520,Madhya Pradesh,2021,8,DOMESTIC VIOLENCE,2.0
4521,Madhya Pradesh,2021,9,DOMESTIC VIOLENCE,1.0
4522,Madhya Pradesh,2021,10,DOMESTIC VIOLENCE,2.0
4523,Madhya Pradesh,2021,11,DOMESTIC VIOLENCE,4.0
4524,Madhya Pradesh,2022,1,DOMESTIC VIOLENCE,2.0
4525,Madhya Pradesh,2022,2,DOMESTIC VIOLENCE,1.0
4526,Madhya Pradesh,2022,3,DOMESTIC VIOLENCE,3.0
4527,Madhya Pradesh,2022,4,DOMESTIC VIOLENCE,1.0
4528,Madhya Pradesh,2022,7,DOMESTIC VIOLENCE,2.0
4529,Madhya Pradesh,2022,8,DOMESTIC VIOLENCE,2.0
4530,Madhya Pradesh,2022,9,DOMESTIC VIOLENCE,1.0
4531,Madhya Pradesh,2022,10,DOMESTIC VIOLENCE,2.0
4532,Madhya Pradesh,2022,11,DOMESTIC VIOLENCE,1.0
4533,Madhya Pradesh,2022,12,DOMESTIC VIOLENCE,1.0
4534,Madhya Pradesh,2023,2,DOMESTIC VIOLENCE,1.0
4535,Madhya Pradesh,2023,3,DOMESTIC VIOLENCE,1.0
4536,Madhya Pradesh,2023,4,DOMESTIC VIOLENCE,1.0
4537,Madhya Pradesh,2023,6,DOMESTIC VIOLENCE,2.0
4538,Madhya Pradesh,2023,8,DOMESTIC VIOLENCE,1.0
4539,Madhya Pradesh,2023,9,DOMESTIC VIOLENCE,2.0
4540,Madhya Pradesh,2023,10,DOMESTIC VIOLENCE,1.0
4541,Madhya Pradesh,2023,11,DOMESTIC VIOLENCE,1.0
4542,Madhya Pradesh,2023,12,DOMESTIC VIOLENCE,1.0
4543,Madhya Pradesh,2020,1,DRUG OFFENSE,3.0
4544,Madhya Pradesh,2020,3,DRUG OFFENSE,1.0
4545,Madhya Pradesh,2020,4,DRUG OFFENSE,2.0
4546,Madhya Pradesh,2020,5,DRUG OFFENSE,2.0
4547,Madhya Pradesh,2020,6,DRUG OFFENSE,1.0
4548,Madhya Pradesh,2020,7,DRUG OFFENSE,2.0
4549,Madhya Pradesh,2020,11,DRUG OFFENSE,1.0
4550,Madhya Pradesh,2020,12,DRUG OFFENSE,4.0
4551,Madhya Pradesh,2021,2,DRUG OFFENSE,2.0
4552,Madhya Pradesh,2021,3,DRUG OFFENSE,1.0
4553,Madhya Pradesh,2021,5,DRUG OFFENSE,2.0
4554,Madhya Pradesh,2021,6,DRUG OFFENSE,1.0
4555,Madhya Pradesh,2021,7,DRUG OFFENSE,1.0
4556,Madhya Pradesh,2021,9,DRUG OFFENSE,2.0
4557,Madhya Pradesh,2021,11,DRUG OFFENSE,2.0
4558,Madhya Pradesh,2021,12,DRUG OFFENSE,2.0
4559,Madhya Pradesh,2022,1,DRUG OFFENSE,2.0
4560,Madhya Pradesh,2022,4,DRUG OFFENSE,3.0
4561,Madhya Pradesh,2022,5,DRUG OFFENSE,1.0
4562,Madhya Pradesh,2022,6,DRUG OFFENSE,1.0
4563,Madhya Pradesh,2022,7,DRUG OFFENSE,1.0
4564,Madhya Pradesh,2022,9,DRUG OFFENSE,2.0
4565,Madhya Pradesh,2022,10,DRUG OFFENSE,1.0
4566,Madhya Pradesh,2022,12,DRUG OFFENSE,1.0
4567,Madhya Pradesh,2023,1,DRUG OFFENSE,2.0
4568,Madhya Pradesh,2023,2,DRUG OFFENSE,1.0
4569,Madhya Pradesh,2023,3,DRUG OFFENSE,1.0
4570,Madhya Pradesh,2023,5,DRUG OFFENSE,2.0
4571,Madhya Pradesh,2023,6,DRUG OFFENSE,2.0
4572,Madhya Pradesh,2023,7,DRUG OFFENSE,2.0
4573,Madhya Pradesh,2023,10,DRUG OFFENSE,1.0
4574,Madhya Pradesh,2023,11,DRUG OFFENSE,1.0
4575,Madhya Pradesh,2023,12,DRUG OFFENSE,1.0
4576,Madhya Pradesh,2020,2,EXTORTION,1.0
4577,Madhya Pradesh,2020,4,EXTORTION,3.0
4578,Madhya Pradesh,2020,5,EXTORTION,1.0
4579,Madhya Pradesh,2020,6,EXTORTION,1.0
4580,Madhya Pradesh,2020,8,EXTORTION,2.0
4581,Madhya Pradesh,2020,10,EXTORTION,1.0
4582,Madhya Pradesh,2020,11,EXTORTION,1.0
4583,Madhya Pradesh,2020,12,EXTORTION,5.0
4584,Madhya Pradesh,2021,1,EXTORTION,1.0
4585,Madhya Pradesh,2021,3,EXTORTION,1.0
4586,Madhya Pradesh,2021,4,EXTORTION,1.0
4587,Madhya Pradesh,2021,6,EXTORTION,1.0
4588,Madhya Pradesh,2021,9,EXTORTION,1.0
4589,Madhya Pradesh,2021,10,EXTORTION,2.0
4590,Madhya Pradesh,2021,11,EXTORTION,1.0
4591,Madhya Pradesh,2021,12,EXTORTION,1.0
4592,Madhya Pradesh,2022,1,EXTORTION,1.0
4593,Madhya Pradesh,2022,3,EXTORTION,1.0
4594,Madhya Pradesh,2022,5,EXTORTION,1.0
4595,Madhya Pradesh,2022,6,EXTORTION,1.0
4596,Madhya Pradesh,2022,7,EXTORTION,1.0
4597,Madhya Pradesh,2022,8,EXTORTION,1.0
4598,Madhya Pradesh,2022,9,EXTORTION,2.0
4599,Madhya Pradesh,2022,10,EXTORTION,2.0
4600,Madhya Pradesh,2022,11,EXTORTION,1.0
4601,Madhya Pradesh,2023,2,EXTORTION,3.0
4602,Madhya Pradesh,2023,3,EXTORTION,1.0
4603,Madhya Pradesh,2023,4,EXTORTION,1.0
4604,Madhya Pradesh,2023,5,EXTORTION,6.0
4605,Madhya Pradesh,2023,7,EXTORTION,5.0
4606,Madhya Pradesh,2023,9,EXTORTION,1.0
4607,Madhya Pradesh,2023,11,EXTORTION,4.0
4608,Madhya Pradesh,2020,1,FIREARM OFFENSE,2.0
4609,Madhya Pradesh,2020,2,FIREARM OFFENSE,3.0
4610,Madhya Pradesh,2020,4,FIREARM OFFENSE,2.0
4611,Madhya Pradesh,2020,5,FIREARM OFFENSE,1.0
4612,Madhya Pradesh,2020,9,FIREARM OFFENSE,2.0
4613,Madhya Pradesh,2020,10,FIREARM OFFENSE,3.0
4614,Madhya Pradesh,2020,11,FIREARM OFFENSE,2.0
4615,Madhya Pradesh,2020,12,FIREARM OFFENSE,1.0
4616,Madhya Pradesh,2021,1,FIREARM OFFENSE,2.0
4617,Madhya Pradesh,2021,2,FIREARM OFFENSE,4.0
4618,Madhya Pradesh,2021,4,FIREARM OFFENSE,2.0
4619,Madhya Pradesh,2021,5,FIREARM OFFENSE,2.0
4620,Madhya Pradesh,2021,6,FIREARM OFFENSE,1.0
4621,Madhya Pradesh,2021,7,FIREARM OFFENSE,3.0
4622,Madhya Pradesh,2021,8,FIREARM OFFENSE,1.0
4623,Madhya Pradesh,2021,9,FIREARM OFFENSE,1.0
4624,Madhya Pradesh,2021,10,FIREARM OFFENSE,1.0
4625,Madhya Pradesh,2021,12,FIREARM OFFENSE,1.0
4626,Madhya Pradesh,2022,1,FIREARM OFFENSE,2.0
4627,Madhya Pradesh,2022,3,FIREARM OFFENSE,1.0
4628,Madhya Pradesh,2022,4,FIREARM OFFENSE,1.0
4629,Madhya Pradesh,2022,5,FIREARM OFFENSE,1.0
4630,Madhya Pradesh,2022,6,FIREARM OFFENSE,2.0
4631,Madhya Pradesh,2022,8,FIREARM OFFENSE,1.0
4632,Madhya Pradesh,2022,9,FIREARM OFFENSE,1.0
4633,Madhya Pradesh,2022,10,FIREARM OFFENSE,1.0
4634,Madhya Pradesh,2022,11,FIREARM OFFENSE,1.0
4635,Madhya Pradesh,2022,12,FIREARM OFFENSE,1.0
4636,Madhya Pradesh,2023,2,FIREARM OFFENSE,1.0
4637,Madhya Pradesh,2023,3,FIREARM OFFENSE,2.0
4638,Madhya Pradesh,2023,4,FIREARM OFFENSE,1.0
4639,Madhya Pradesh,2023,5,FIREARM OFFENSE,2.0
4640,Madhya Pradesh,2023,7,FIREARM OFFENSE,1.0
4641,Madhya Pradesh,2023,8,FIREARM OFFENSE,4.0
4642,Madhya Pradesh,2023,10,FIREARM OFFENSE,2.0
4643,Madhya Pradesh,2023,11,FIREARM OFFENSE,1.0
4644,Madhya Pradesh,2023,12,FIREARM OFFENSE,3.0
4645,Madhya Pradesh,2020,2,FRAUD,1.0
4646,Madhya Pradesh,2020,4,FRAUD,2.0
4647,Madhya Pradesh,2020,5,FRAUD,3.0
4648,Madhya Pradesh,2020,6,FRAUD,3.0
4649,Madhya Pradesh,2020,7,FRAUD,2.0
4650,Madhya Pradesh,2020,9,FRAUD,1.0
4651,Madhya Pradesh,2020,12,FRAUD,3.0
4652,Madhya Pradesh,2021,1,FRAUD,1.0
4653,Madhya Pradesh,2021,4,FRAUD,2.0
4654,Madhya Pradesh,2021,5,FRAUD,5.0
4655,Madhya Pradesh,2021,6,FRAUD,3.0
4656,Madhya Pradesh,2021,7,FRAUD,1.0
4657,Madhya Pradesh,2021,8,FRAUD,2.0
4658,Madhya Pradesh,2021,9,FRAUD,2.0
4659,Madhya Pradesh,2021,11,FRAUD,2.0
4660,Madhya Pradesh,2021,12,FRAUD,1.0
4661,Madhya Pradesh,2022,1,FRAUD,1.0
4662,Madhya Pradesh,2022,2,FRAUD,2.0
4663,Madhya Pradesh,2022,3,FRAUD,1.0
4664,Madhya Pradesh,2022,5,FRAUD,1.0
4665,Madhya Pradesh,2022,7,FRAUD,1.0
4666,Madhya Pradesh,2022,8,FRAUD,2.0
4667,Madhya Pradesh,2022,9,FRAUD,3.0
4668,Madhya Pradesh,2022,11,FRAUD,2.0
4669,Madhya Pradesh,2022,12,FRAUD,2.0
4670,Madhya Pradesh,2023,1,FRAUD,1.0
4671,Madhya Pradesh,2023,2,FRAUD,1.0
4672,Madhya Pradesh,2023,3,FRAUD,4.0
4673,Madhya Pradesh,2023,4,FRAUD,1.0
4674,Madhya Pradesh,2023,5,FRAUD,1.0
4675,Madhya Pradesh,2023,7,FRAUD,1.0
4676,Madhya Pradesh,2023,9,FRAUD,2.0
4677,Madhya Pradesh,2023,10,FRAUD,2.0
4678,Madhya Pradesh,2023,11,FRAUD,1.0
4679,Madhya Pradesh,2023,12,FRAUD,1.0
4680,Madhya Pradesh,2020,1,HOMICIDE,1.0
4681,Madhya Pradesh,2020,2,HOMICIDE,2.0
4682,Madhya Pradesh,2020,4,HOMICIDE,2.0
4683,Madhya Pradesh,2020,6,HOMICIDE,1.0
4684,Madhya Pradesh,2020,7,HOMICIDE,1.0
4685,Madhya Pradesh,2020,8,HOMICIDE,2.0
4686,Madhya Pradesh,2020,9,HOMICIDE,2.0
4687,Madhya Pradesh,2020,10,HOMICIDE,1.0
4688,Madhya Pradesh,2020,12,HOMICIDE,2.0
4689,Madhya Pradesh,2021,1,HOMICIDE,3.0
4690,Madhya Pradesh,2021,2,HOMICIDE,1.0
4691,Madhya Pradesh,2021,3,HOMICIDE,1.0
4692,Madhya Pradesh,2021,4,HOMICIDE,1.0
4693,Madhya Pradesh,2021,6,HOMICIDE,1.0
4694,Madhya Pradesh,2021,9,HOMICIDE,2.0
4695,Madhya Pradesh,2021,10,HOMICIDE,1.0
4696,Madhya Pradesh,2021,11,HOMICIDE,2.0
4697,Madhya Pradesh,2022,1,HOMICIDE,1.0
4698,Madhya Pradesh,2022,2,HOMICIDE,3.0
4699,Madhya Pradesh,2022,3,HOMICIDE,2.0
4700,Madhya Pradesh,2022,4,HOMICIDE,1.0
4701,Madhya Pradesh,2022,5,HOMICIDE,2.0
4702,Madhya Pradesh,2022,6,HOMICIDE,3.0
4703,Madhya Pradesh,2022,7,HOMICIDE,2.0
4704,Madhya Pradesh,2022,8,HOMICIDE,2.0
4705,Madhya Pradesh,2022,9,HOMICIDE,1.0
4706,Madhya Pradesh,2022,10,HOMICIDE,1.0
4707,Madhya Pradesh,2022,11,HOMICIDE,1.0
4708,Madhya Pradesh,2023,1,HOMICIDE,3.0
4709,Madhya Pradesh,2023,2,HOMICIDE,1.0
4710,Madhya Pradesh,2023,4,HOMICIDE,2.0
4711,Madhya Pradesh,2023,5,HOMICIDE,1.0
4712,Madhya Pradesh,2023,6,HOMICIDE,1.0
4713,Madhya Pradesh,2023,7,HOMICIDE,2.0
4714,Madhya Pradesh,2023,8,HOMICIDE,1.0
4715,Madhya Pradesh,2023,9,HOMICIDE,2.0
4716,Madhya Pradesh,2023,11,HOMICIDE,1.0
4717,Madhya Pradesh,2023,12,HOMICIDE,1.0
4718,Madhya Pradesh,2020,1,IDENTITY THEFT,1.0
4719,Madhya Pradesh,2020,3,IDENTITY THEFT,1.0
4720,Madhya Pradesh,2020,4,IDENTITY THEFT,2.0
4721,Madhya Pradesh,2020,5,IDENTITY THEFT,3.0
4722,Madhya Pradesh,2020,6,IDENTITY THEFT,3.0
4723,Madhya Pradesh,2020,8,IDENTITY THEFT,3.0
4724,Madhya Pradesh,2020,9,IDENTITY THEFT,1.0
4725,Madhya Pradesh,2020,10,IDENTITY THEFT,2.0
4726,Madhya Pradesh,2020,12,IDENTITY THEFT,2.0
4727,Madhya Pradesh,2021,2,IDENTITY THEFT,1.0
4728,Madhya Pradesh,2021,3,IDENTITY THEFT,3.0
4729,Madhya Pradesh,2021,4,IDENTITY THEFT,3.0
4730,Madhya Pradesh,2021,5,IDENTITY THEFT,1.0
4731,Madhya Pradesh,2021,6,IDENTITY THEFT,2.0
4732,Madhya Pradesh,2021,8,IDENTITY THEFT,1.0
4733,Madhya Pradesh,2021,9,IDENTITY THEFT,1.0
4734,Madhya Pradesh,2021,10,IDENTITY THEFT,1.0
4735,Madhya Pradesh,2021,12,IDENTITY THEFT,2.0
4736,Madhya Pradesh,2022,2,IDENTITY THEFT,1.0
4737,Madhya Pradesh,2022,3,IDENTITY THEFT,2.0
4738,Madhya Pradesh,2022,4,IDENTITY THEFT,1.0
4739,Madhya Pradesh,2022,5,IDENTITY THEFT,3.0
4740,Madhya Pradesh,2022,7,IDENTITY THEFT,1.0
4741,Madhya Pradesh,2022,8,IDENTITY THEFT,1.0
4742,Madhya Pradesh,2022,9,IDENTITY THEFT,3.0
4743,Madhya Pradesh,2022,10,IDENTITY THEFT,1.0
4744,Madhya Pradesh,2022,11,IDENTITY THEFT,1.0
4745,Madhya Pradesh,2023,1,IDENTITY THEFT,1.0
4746,Madhya Pradesh,2023,5,IDENTITY THEFT,2.0
4747,Madhya Pradesh,2023,6,IDENTITY THEFT,3.0
4748,Madhya Pradesh,2023,7,IDENTITY THEFT,1.0
4749,Madhya Pradesh,2023,8,IDENTITY THEFT,1.0
4750,Madhya Pradesh,2023,9,IDENTITY THEFT,1.0
4751,Madhya Pradesh,2023,10,IDENTITY THEFT,2.0
4752,Madhya Pradesh,2023,11,IDENTITY THEFT,1.0
4753,Madhya Pradesh,2023,12,IDENTITY THEFT,2.0
4754,Madhya Pradesh,2020,1,ILLEGAL POSSESSION,1.0
4755,Madhya Pradesh,2020,3,ILLEGAL POSSESSION,1.0
4756,Madhya Pradesh,2020,4,ILLEGAL POSSESSION,2.0
4757,Madhya Pradesh,2020,5,ILLEGAL POSSESSION,2.0
4758,Madhya Pradesh,2020,7,ILLEGAL POSSESSION,1.0
4759,Madhya Pradesh,2020,8,ILLEGAL POSSESSION,1.0
4760,Madhya Pradesh,2020,9,ILLEGAL POSSESSION,1.0
4761,Madhya Pradesh,2020,11,ILLEGAL POSSESSION,1.0
4762,Madhya Pradesh,2021,3,ILLEGAL POSSESSION,2.0
4763,Madhya Pradesh,2021,4,ILLEGAL POSSESSION,3.0
4764,Madhya Pradesh,2021,5,ILLEGAL POSSESSION,1.0
4765,Madhya Pradesh,2021,6,ILLEGAL POSSESSION,4.0
4766,Madhya Pradesh,2021,7,ILLEGAL POSSESSION,1.0
4767,Madhya Pradesh,2021,8,ILLEGAL POSSESSION,2.0
4768,Madhya Pradesh,2021,9,ILLEGAL POSSESSION,1.0
4769,Madhya Pradesh,2021,10,ILLEGAL POSSESSION,2.0
4770,Madhya Pradesh,2021,11,ILLEGAL POSSESSION,1.0
4771,Madhya Pradesh,2021,12,ILLEGAL POSSESSION,2.0
4772,Madhya Pradesh,2022,1,ILLEGAL POSSESSION,3.0
4773,Madhya Pradesh,2022,2,ILLEGAL POSSESSION,2.0
4774,Madhya Pradesh,2022,3,ILLEGAL POSSESSION,2.0
4775,Madhya Pradesh,2022,5,ILLEGAL POSSESSION,4.0
4776,Madhya Pradesh,2022,6,ILLEGAL POSSESSION,1.0
4777,Madhya Pradesh,2022,10,ILLEGAL POSSESSION,2.0
4778,Madhya Pradesh,2022,11,ILLEGAL POSSESSION,1.0
4779,Madhya Pradesh,2023,1,ILLEGAL POSSESSION,1.0
4780,Madhya Pradesh,2023,3,ILLEGAL POSSESSION,1.0
4781,Madhya Pradesh,2023,4,ILLEGAL POSSESSION,3.0
4782,Madhya Pradesh,2023,5,ILLEGAL POSSESSION,1.0
4783,Madhya Pradesh,2023,6,ILLEGAL POSSESSION,1.0
4784,Madhya Pradesh,2023,7,ILLEGAL POSSESSION,1.0
4785,Madhya Pradesh,2023,9,ILLEGAL POSSESSION,2.0
4786,Madhya Pradesh,2023,10,ILLEGAL POSSESSION,2.0
4787,Madhya Pradesh,2023,11,ILLEGAL POSSESSION,1.0
4788,Madhya Pradesh,2023,12,ILLEGAL POSSESSION,1.0
4789,Madhya Pradesh,2020,1,KIDNAPPING,1.0
4790,Madhya Pradesh,2020,2,KIDNAPPING,3.0
4791,Madhya Pradesh,2020,3,KIDNAPPING,2.0
4792,Madhya Pradesh,2020,4,KIDNAPPING,1.0
4793,Madhya Pradesh,2020,5,KIDNAPPING,1.0
4794,Madhya Pradesh,2020,7,KIDNAPPING,3.0
4795,Madhya Pradesh,2020,8,KIDNAPPING,1.0
4796,Madhya Pradesh,2020,9,KIDNAPPING,2.0
4797,Madhya Pradesh,2020,11,KIDNAPPING,2.0
4798,Madhya Pradesh,2021,1,KIDNAPPING,2.0
4799,Madhya Pradesh,2021,3,KIDNAPPING,2.0
4800,Madhya Pradesh,2021,4,KIDNAPPING,1.0
4801,Madhya Pradesh,2021,5,KIDNAPPING,1.0
4802,Madhya Pradesh,2021,6,KIDNAPPING,1.0
4803,Madhya Pradesh,2021,8,KIDNAPPING,1.0
4804,Madhya Pradesh,2021,9,KIDNAPPING,1.0
4805,Madhya Pradesh,2021,11,KIDNAPPING,2.0
4806,Madhya Pradesh,2022,1,KIDNAPPING,1.0
4807,Madhya Pradesh,2022,4,KIDNAPPING,1.0
4808,Madhya Pradesh,2022,6,KIDNAPPING,1.0
